Time [ms],Altitude [m],Latitude [°],Longitude [°],State[x]
218624.0,299.0,49.241,16.559167,7
219125.0,299.0,49.241,16.559167,7
219642.0,299.0,49.241,16.559167,7
220150.0,299.0,49.241,0.266667,7
220656.0,299.0,49.241,16.559167,7
221167.0,299.0,49.241,16.559167,7
221675.0,299.0,49.241,16.559167,7
222186.0,299.0,49.241,16.559167,7
222717.0,299.0,49.241,16.559167,7
223227.0,299.0,49.241,16.559167,7
223738.0,299.0,49.241,16.559167,7
224249.0,300.0,49.241,16.559167,7
224759.0,299.0,49.241,16.559167,7
225270.0,300.0,49.241,2.05,7
225778.0,299.0,49.241,16.559167,7
226296.0,299.0,49.241,16.559167,7
226803.0,299.0,49.241,16.559167,7
227312.0,300.0,49.241,0.0,7
227823.0,300.0,49.241,16.559167,7
228332.0,300.0,49.241,16.559167,7
228843.0,299.0,49.241,16.559167,7
229351.0,300.0,49.241,16.559167,7
229860.0,300.0,49.241,16.559167,7
230370.0,300.0,49.241,2.05,7
230881.0,300.0,49.241,2.05,7
231401.0,300.0,49.241,16.559167,7
231912.0,300.0,49.241,16.559167,7
232424.0,300.0,49.241,16.559167,7
232940.0,300.0,49.241,16.559167,7
233450.0,300.0,49.241,16.559167,7
233958.0,300.0,49.241,16.559167,7
234467.0,300.0,49.241,16.55,7
234987.0,300.0,49.241,16.55,7
235499.0,300.0,49.241,16.559167,7
236013.0,300.0,49.241,16.559167,7
236525.0,300.0,49.241,0.0,7
