Time [ms],Altitude [m],Latitude [°],Longitude [°],Pressure[hPa],Temp[°C],gX[°],gY[°],gZ[°],acX[ms^2],acY[ms^2],acZ[ms^2],State[x]
48200.0,299.23,49.242333,16.555,97781.12,34.21,6.65,23.25,4.58,0.18,1.0,-0.12,6
48215.0,299.25,49.242333,16.555,97782.2,34.21,4.94,-16.36,6.29,0.19,1.05,-0.01,6
48230.0,299.27,49.242333,16.555,97781.91,34.21,6.16,3.54,13.98,0.22,1.0,-0.13,6
48245.0,299.34,49.242333,16.555,97781.73,34.21,5.07,-1.71,16.36,0.26,0.94,-0.2,6
48260.0,299.37,49.242333,16.555,97780.92,34.21,5.98,7.26,11.54,0.3,0.96,-0.12,6
48275.0,299.36,49.242333,16.555,97780.59,34.21,10.19,6.41,6.53,0.29,0.95,-0.19,6
48290.0,299.38,49.242333,16.555,97780.64,34.21,15.08,-4.94,2.99,0.31,0.95,-0.19,6
48306.0,299.41,49.242333,16.555,97780.46,34.21,20.87,-3.72,3.05,0.29,0.94,-0.19,6
48322.0,299.32,49.242333,16.555,97780.12,34.21,19.35,-2.14,6.35,0.29,0.93,-0.29,6
48338.0,299.29,49.242333,16.555,97781.09,34.21,9.83,2.44,5.8,0.32,0.92,-0.35,6
48354.0,299.33,49.242333,16.555,97781.52,34.21,-3.11,12.57,2.5,0.31,0.9,-0.34,6
48369.0,299.3,49.242333,16.555,97781.05,34.21,-11.78,5.25,2.32,0.29,0.89,-0.31,6
48385.0,299.38,49.242333,16.555,97781.39,34.21,-14.59,10.38,2.5,0.32,0.92,-0.18,6
48401.0,299.33,49.242333,16.556333,97780.45,34.21,-10.93,3.6,-1.34,0.32,0.91,-0.25,6
48417.0,299.32,49.242333,16.556333,97781.04,34.21,-4.76,-5.98,-4.33,0.31,0.92,-0.23,6
48433.0,299.34,49.242333,16.556333,97781.16,34.21,-3.6,7.2,-2.5,0.3,0.93,-0.27,6
48448.0,299.36,49.242333,16.556333,97780.88,34.21,-6.47,4.76,1.1,0.29,0.98,-0.25,6
48463.0,299.32,49.242333,16.556333,97780.7,34.21,-5.37,-5.49,2.56,0.33,0.92,-0.25,6
48479.0,299.42,49.242333,16.556333,97781.13,34.21,-6.9,1.89,5.37,0.29,0.93,-0.29,6
48495.0,299.48,49.242333,16.556333,97779.96,34.21,-8.36,1.59,4.39,0.33,0.94,-0.26,6
48511.0,299.44,49.242333,16.556333,97779.26,34.21,-5.43,8.67,-0.73,0.33,0.88,-0.23,6
48527.0,299.49,49.242333,16.556333,97779.67,34.21,-1.77,3.54,-3.17,0.31,0.89,-0.28,6
48543.0,299.41,49.242333,16.556333,97779.16,34.21,-1.46,-5.62,-4.82,0.3,0.94,-0.25,6
48558.0,299.46,49.242333,16.556333,97780.11,34.21,-3.6,2.93,-5.31,0.29,0.93,-0.27,6
48573.0,299.53,49.242333,16.556333,97779.48,34.21,-5.98,2.62,-5.19,0.28,0.93,-0.3,6
48588.0,299.44,49.242333,16.556333,97778.71,34.21,-7.2,0.79,-4.94,0.3,0.95,-0.22,6
48603.0,299.46,49.242333,16.556333,97779.73,34.21,-5.86,1.77,-4.46,0.28,0.92,-0.26,6
48618.0,299.56,49.242333,16.556333,97779.45,34.21,-11.11,0.18,-5.25,0.28,0.97,-0.33,6
48633.0,299.49,49.242333,16.556333,97778.34,34.21,-22.46,15.38,-5.37,0.27,0.93,-0.26,6
48648.0,299.43,49.242333,16.556333,97779.17,34.21,-26.18,13.79,-5.0,0.26,0.93,-0.21,6
48664.0,299.41,49.242333,0.0,97779.83,34.21,-22.64,6.1,-4.7,0.24,0.98,-0.13,6
48680.0,299.37,49.242333,0.0,97780.1,34.21,-22.71,17.4,-3.23,0.25,0.98,-0.25,6
48695.0,299.47,49.242333,0.0,97780.48,34.21,-47.79,20.51,1.16,0.21,1.08,-0.31,6
48710.0,299.37,49.242333,0.0,97779.36,34.21,-84.23,32.59,9.16,0.24,1.0,-0.22,6
48726.0,299.43,49.242333,0.0,97780.59,34.21,-115.72,34.48,17.82,0.22,0.96,-0.14,6
48742.0,299.45,49.242333,0.0,97779.86,34.21,-140.69,35.4,20.81,0.27,0.91,0.32,6
48758.0,299.47,49.242333,0.0,97779.59,34.21,-142.15,2.32,25.94,0.31,0.79,0.38,6
48773.0,299.5,49.242333,0.0,97779.41,34.21,-137.27,6.71,30.82,0.36,0.7,0.61,6
48789.0,299.48,49.242333,0.0,97778.99,34.21,-129.33,-3.11,31.07,0.4,0.65,0.55,6
48805.0,299.49,49.242333,0.0,97779.25,34.21,-121.58,-0.31,29.05,0.37,0.58,0.78,6
48821.0,299.52,49.242333,0.0,97779.16,34.21,-110.66,-24.17,30.88,0.45,0.48,0.73,6
48836.0,299.42,49.242333,0.0,97778.84,34.21,-95.7,21.79,29.11,0.42,0.43,0.87,6
48852.0,299.39,49.242333,0.0,97779.99,34.21,-76.42,1.83,23.01,0.51,0.32,0.7,6
48868.0,299.33,49.242333,0.0,97780.35,34.21,-57.01,0.55,17.52,0.48,0.28,0.91,6
48883.0,299.29,49.242333,0.0,97780.97,34.21,-26.37,-5.8,6.04,0.48,0.23,0.99,6
48899.0,299.32,49.242333,0.0,97781.43,34.21,3.36,-27.28,-6.84,0.54,0.22,0.94,6
48915.0,299.39,49.242333,0.0,97781.07,34.21,23.13,-72.02,-15.87,0.54,0.29,0.91,6
48931.0,299.36,49.242333,0.0,97780.27,34.21,12.33,-134.16,-29.6,0.55,0.34,0.72,6
48946.0,299.41,49.242333,0.0,97780.69,34.21,-18.49,-87.16,-36.01,0.63,0.27,0.62,6
48961.0,299.35,49.242333,0.0,97780.11,34.21,-38.88,-97.53,-23.86,0.69,0.25,0.55,6
48977.0,299.23,49.242333,0.0,97780.75,34.21,-51.88,-71.78,-6.1,0.72,0.28,0.61,6
48993.0,299.18,49.242333,0.0,97782.14,34.21,-54.93,-89.54,10.93,0.79,0.28,0.52,6
49009.0,299.28,49.242333,0.0,97782.73,34.21,-51.64,-32.04,22.16,0.89,0.2,0.35,6
49025.0,299.25,49.242333,0.0,97781.61,34.21,-34.06,-22.83,30.64,0.88,0.16,0.48,6
49041.0,299.27,49.242333,0.0,97781.97,34.21,-22.16,23.8,30.64,0.89,0.21,0.35,6
49056.0,299.23,49.242333,0.0,97781.67,34.21,-14.28,-2.32,26.49,0.92,0.11,0.49,6
49072.0,299.24,49.242333,0.0,97782.18,34.21,-10.99,49.8,20.39,0.93,0.1,0.4,6
49088.0,299.3,49.242333,0.0,97782.03,34.21,-8.06,19.1,18.49,0.91,0.05,0.51,6
49104.0,299.25,49.242333,0.0,97781.37,34.21,-6.04,60.67,10.5,0.86,0.05,0.61,6
49120.0,299.3,49.242333,0.0,97781.98,34.21,-2.2,35.64,7.81,0.87,0.04,0.52,6
49135.0,299.35,49.242333,0.0,97781.3,34.21,0.85,52.92,7.26,0.81,0.05,0.62,6
49150.0,299.33,49.242333,0.0,97780.72,34.21,-0.06,43.03,8.42,0.77,0.04,0.63,6
49166.0,299.4,49.242333,0.0,97781.05,34.21,-2.38,20.14,9.58,0.73,0.04,0.73,6
49182.0,299.36,49.242333,0.0,97780.2,34.22,-5.74,32.96,10.74,0.75,-0.01,0.7,6
49198.0,299.33,49.242333,0.0,97780.65,34.22,-6.65,9.46,10.8,0.74,-0.01,0.7,6
49213.0,299.28,49.242333,16.556333,97781.01,34.22,-8.3,9.09,8.0,0.75,-0.01,0.74,6
49229.0,299.28,49.242333,16.556333,97781.65,34.22,-8.67,14.1,3.66,0.76,-0.03,0.71,6
49245.0,299.28,49.242333,16.556333,97781.64,34.22,-6.77,0.49,-0.92,0.75,-0.02,0.75,6
49261.0,299.27,49.242333,16.556333,97781.62,34.22,-5.19,10.93,-4.39,0.73,-0.01,0.76,6
49276.0,299.28,49.242333,16.556333,97781.75,34.22,-4.94,13.61,-4.82,0.71,-0.01,0.7,6
49292.0,299.27,49.242333,16.556333,97781.64,34.22,-5.92,7.2,-3.48,0.67,0.0,0.8,6
49308.0,299.23,49.242333,16.556333,97781.71,34.22,-5.86,18.98,-0.43,0.69,-0.01,0.75,6
49324.0,299.25,49.242333,16.556333,97782.17,34.22,-2.93,8.06,2.01,0.69,0.0,0.77,6
49339.0,299.31,49.242333,16.556333,97781.91,34.22,-2.08,15.08,2.32,0.68,-0.0,0.79,6
49355.0,299.26,49.242333,16.556333,97781.25,34.22,0.67,10.99,2.69,0.67,-0.01,0.78,6
49371.0,299.24,49.242333,16.556333,97781.86,34.22,1.59,9.95,2.81,0.67,-0.01,0.8,6
49387.0,299.36,49.242333,16.556333,97782.06,34.22,0.98,0.0,3.05,0.66,0.0,0.8,6
49402.0,299.4,49.242333,16.556333,97780.7,34.22,-5.25,-16.72,3.6,0.65,0.01,0.77,6
49417.0,299.4,49.242333,16.556333,97780.24,34.22,-11.11,-23.19,5.0,0.69,-0.0,0.79,6
49433.0,299.31,49.242333,16.556333,97780.16,34.22,-18.92,-78.8,7.93,0.82,0.01,0.71,6
49449.0,299.37,49.242333,16.556333,97781.3,34.22,-36.87,-56.76,10.93,0.79,-0.06,0.53,6
49464.0,299.37,49.242333,16.556333,97780.52,34.22,-36.93,-61.28,19.41,0.82,-0.12,0.6,6
49480.0,299.36,49.242333,16.556333,97780.52,34.22,-28.56,-54.5,24.29,0.87,-0.1,0.57,6
49496.0,299.43,49.242333,16.556333,97780.62,34.22,-25.02,-47.06,24.41,0.85,-0.14,0.46,6
49511.0,299.5,49.242333,16.556333,97779.83,34.22,-22.16,-40.95,23.68,0.9,-0.22,0.4,6
49526.0,299.47,49.242333,16.556333,97779.09,34.22,-23.25,-92.59,22.34,0.91,-0.22,0.32,6
49542.0,299.39,49.242333,16.556333,97779.38,34.22,-25.57,-71.29,18.92,1.02,-0.28,0.27,6
49558.0,299.41,49.242333,16.556333,97780.27,34.22,-25.39,-83.5,20.02,0.96,-0.29,0.18,6
49573.0,299.43,49.242333,16.556333,97780.05,34.22,-21.06,-68.97,21.18,1.02,-0.35,0.1,6
49589.0,299.49,49.242333,16.556333,97779.88,34.22,-24.23,-41.81,22.09,0.96,-0.34,-0.06,6
49605.0,299.44,49.242333,16.556333,97779.12,34.22,-25.7,-44.8,20.63,0.99,-0.37,0.07,6
49621.0,299.4,49.242333,16.556333,97779.67,34.22,-30.03,-49.32,19.53,0.92,-0.35,-0.05,6
49637.0,299.31,49.242333,16.556333,97780.25,34.22,-30.4,-14.59,19.65,0.92,-0.38,-0.1,6
49653.0,299.35,49.242333,16.556333,97781.3,34.22,-18.92,-20.63,17.4,0.93,-0.38,-0.1,6
49669.0,299.28,49.242333,16.556333,97780.76,34.22,-10.25,-16.91,15.99,0.91,-0.42,-0.15,6
49684.0,299.34,49.242333,0.0,97781.59,34.22,-8.24,-4.46,17.33,0.91,-0.41,-0.2,6
49699.0,299.3,49.242333,0.0,97780.94,34.22,-9.28,-17.7,20.63,0.9,-0.46,-0.24,6
49714.0,299.21,49.242333,0.0,97781.34,34.22,-10.62,-0.73,20.63,0.88,-0.46,-0.25,6
49730.0,299.25,49.242333,0.0,97782.41,34.21,-8.97,-0.85,17.46,0.88,-0.48,-0.27,6
49746.0,299.27,49.242333,0.0,97781.9,34.21,-8.06,0.31,11.72,0.9,-0.5,-0.25,6
49762.0,299.24,49.242333,0.0,97781.72,34.21,-8.42,2.99,4.52,0.85,-0.5,-0.27,6
49778.0,299.38,49.242333,0.0,97782.05,34.22,-11.29,8.85,-3.66,0.89,-0.48,-0.25,6
49793.0,299.37,49.242333,0.0,97780.4,34.22,-9.7,5.92,-10.8,0.87,-0.47,-0.24,6
49808.0,299.42,49.242333,0.0,97780.57,34.22,-6.65,10.01,-15.08,0.89,-0.47,-0.24,6
49824.0,299.4,49.242333,0.0,97779.95,34.22,-2.14,-9.28,-15.08,0.88,-0.45,-0.26,6
49840.0,299.38,49.242333,0.0,97780.19,34.22,-3.48,2.44,-11.72,0.93,-0.48,-0.22,6
49856.0,299.3,49.242333,0.0,97780.4,34.22,-3.17,0.0,-15.87,0.94,-0.44,-0.26,6
49872.0,299.23,49.242333,0.0,97781.34,34.22,-2.93,-29.85,-25.33,1.03,-0.46,-0.23,6
49887.0,299.28,49.242333,0.0,97782.12,34.22,-4.03,-29.97,-37.84,0.95,-0.39,-0.38,6
49903.0,299.25,49.242333,0.0,97781.62,34.22,-9.03,-31.37,-48.4,1.0,-0.39,-0.3,6
49919.0,299.29,49.242333,0.0,97781.95,34.22,-15.08,-24.23,-59.02,0.91,-0.32,-0.46,6
49934.0,299.27,49.242333,0.0,97781.46,34.22,-20.2,-47.67,-71.04,0.99,-0.29,-0.35,6
49949.0,299.41,49.242333,0.0,97781.66,34.22,-19.1,-18.37,-83.92,0.88,-0.21,-0.48,6
49964.0,299.43,49.242333,0.0,97780.11,34.22,-8.97,58.96,-90.03,0.94,-0.16,-0.37,6
49979.0,299.42,49.242333,0.0,97779.87,34.22,-2.26,35.58,-91.74,0.89,0.1,-0.52,6
49994.0,299.37,49.242333,0.0,97779.9,34.22,-1.59,66.77,-83.37,0.88,0.11,-0.38,6
50009.0,299.46,49.242333,0.0,97780.49,34.22,5.25,67.93,-70.8,0.88,0.22,-0.23,6
50025.0,299.36,49.242333,0.0,97779.52,34.22,12.33,66.47,-54.44,0.86,0.33,-0.19,6
50041.0,299.39,49.242333,0.0,97780.62,34.22,12.51,57.62,-37.48,0.83,0.33,-0.17,6
50057.0,299.36,49.242333,0.0,97780.26,34.22,10.38,47.24,-27.1,0.87,0.35,-0.19,6
50072.0,299.32,49.242333,2.05,97780.64,34.22,4.39,58.23,-19.84,0.9,0.4,-0.07,6
50087.0,299.28,49.242333,2.05,97781.17,34.22,0.55,83.07,-15.87,0.9,0.36,-0.01,6
50102.0,299.35,49.242333,2.05,97781.65,34.22,0.79,38.51,-10.74,0.93,0.41,0.01,6
50118.0,299.35,49.242333,2.05,97780.77,34.22,0.06,45.78,-6.9,0.92,0.44,0.12,6
50134.0,299.42,49.242333,2.05,97780.77,34.22,-4.58,25.63,-1.83,0.92,0.41,0.02,6
50150.0,299.46,49.242333,2.05,97780.01,34.22,-10.19,75.44,-3.11,0.9,0.43,0.19,6
50165.0,299.53,49.242333,2.05,97779.51,34.22,-7.14,46.88,-5.0,0.92,0.41,0.22,6
50180.0,299.58,49.242333,2.05,97778.62,34.22,-4.09,30.4,-7.14,0.96,0.44,0.28,6
50195.0,299.53,49.242333,2.05,97778.14,34.22,-3.78,46.02,-16.36,0.97,0.42,0.28,6
50210.0,299.49,49.242333,2.05,97778.64,34.22,1.1,45.65,-24.11,1.0,0.42,0.36,6
50225.0,299.47,49.242333,2.05,97779.13,34.22,9.64,31.74,-35.16,0.96,0.41,0.35,6
50240.0,299.52,49.242333,2.05,97779.36,34.22,10.99,70.92,-48.77,0.87,0.46,0.51,6
50255.0,299.44,49.242333,2.05,97778.77,34.22,9.89,26.98,-54.44,0.85,0.57,0.39,6
50270.0,299.41,49.242333,2.05,97779.77,34.22,9.09,36.38,-54.87,0.69,0.62,0.55,6
50285.0,299.38,49.242333,2.05,97780.09,34.22,13.49,16.85,-50.17,0.66,0.61,0.43,6
50301.0,299.36,49.242333,2.05,97780.41,34.22,16.17,21.06,-47.97,0.49,0.69,0.51,6
50317.0,299.31,49.242333,2.05,97780.69,34.22,14.4,-18.01,-44.98,0.51,0.74,0.41,6
50333.0,299.38,49.242333,2.05,97781.24,34.22,11.84,-24.29,-39.31,0.5,0.73,0.37,6
50349.0,299.34,49.242333,2.05,97780.42,34.22,9.03,-33.14,-35.28,0.56,0.7,0.43,6
50365.0,299.36,49.242333,2.05,97780.89,34.22,5.25,-46.88,-39.0,0.52,0.73,0.32,6
50380.0,299.33,49.242333,0.133333,97780.61,34.22,-0.37,-64.27,-47.0,0.63,0.73,0.34,6
50396.0,299.37,49.242333,0.133333,97781.06,34.22,-6.47,-50.6,-56.46,0.54,0.79,0.29,6
50412.0,299.35,49.242333,0.133333,97780.55,34.22,-8.79,-75.38,-61.95,0.44,0.85,0.18,6
50428.0,299.34,49.242333,0.133333,97780.76,34.22,-8.12,-44.37,-60.36,0.36,0.88,0.26,6
50444.0,299.4,49.242333,0.133333,97780.86,34.22,-4.7,-43.09,-49.26,0.29,0.93,0.2,6
50460.0,299.36,49.242333,0.133333,97780.23,34.22,-1.59,-50.48,-43.03,0.25,0.98,0.22,6
50476.0,299.31,49.242333,0.133333,97780.62,34.22,-0.49,-31.86,-36.38,0.28,0.97,0.12,6
50492.0,299.39,49.242333,0.133333,97781.2,34.22,-0.98,-41.14,-30.03,0.14,1.0,0.15,6
50508.0,299.25,49.242333,0.133333,97780.32,34.22,2.56,-29.3,-22.4,0.23,1.0,0.13,6
50524.0,299.35,49.242333,0.133333,97781.95,34.22,7.81,-18.74,-17.76,0.18,0.99,0.16,6
50540.0,299.35,49.242333,0.133333,97780.8,34.22,8.73,-14.1,-14.71,0.19,0.96,0.06,6
50556.0,299.33,49.242333,0.133333,97780.82,34.22,3.23,-7.63,-16.72,0.13,1.0,0.06,6
50571.0,299.42,49.242333,0.133333,97780.99,34.22,-4.21,-38.94,-16.97,0.07,1.04,0.12,6
50586.0,299.41,49.242333,0.133333,97779.98,34.22,-0.37,-34.48,-13.79,0.05,1.0,0.14,6
50601.0,299.39,49.242333,0.133333,97780.11,34.22,2.14,-20.81,-11.78,0.08,0.99,0.1,6
50616.0,299.37,49.242333,0.133333,97780.34,34.22,2.01,-58.59,-7.39,0.07,1.06,0.09,6
50631.0,299.37,49.242333,0.133333,97780.51,34.22,-3.97,-46.57,0.43,0.02,1.04,-0.01,6
50646.0,299.33,49.242333,0.133333,97780.51,34.22,-3.54,-54.87,8.85,-0.02,1.07,0.1,6
50661.0,299.33,49.242333,0.133333,97781.05,34.22,-2.38,-45.53,16.78,0.1,0.99,0.01,6
50676.0,299.31,49.242333,0.133333,97781.0,34.22,-2.81,-72.39,18.01,0.05,1.01,0.01,6
50692.0,299.26,49.242333,0.133333,97781.29,34.22,-3.48,-59.57,17.33,0.2,0.89,0.03,6
50708.0,299.31,49.242333,0.133333,97781.79,34.22,0.85,-70.01,13.18,0.19,0.93,0.0,6
50723.0,299.41,49.242333,0.133333,97781.19,34.22,-0.79,-28.5,9.03,0.17,0.98,-0.03,6
50738.0,299.34,49.242333,0.133333,97780.07,34.22,0.49,-30.09,2.81,0.14,1.1,0.15,6
50753.0,299.26,49.242333,0.133333,97780.87,34.22,-6.65,-20.63,-1.89,0.27,1.06,0.04,6
50768.0,299.26,49.242333,0.133333,97781.86,34.22,-19.17,-20.57,-11.9,0.1,1.06,-0.04,6
50784.0,299.33,49.242333,0.133333,97781.8,34.22,-26.55,-9.52,-14.22,0.21,0.96,0.1,6
50799.0,299.27,49.242333,0.0,97780.98,34.22,-25.94,8.79,-11.84,0.12,0.91,-0.05,6
50815.0,299.27,49.242333,0.0,97781.77,34.22,-23.56,20.32,-9.28,0.12,1.03,0.12,6
50831.0,299.27,49.242333,0.0,97781.73,34.22,-12.21,23.93,-6.96,0.21,0.97,0.18,6
50846.0,299.25,49.242333,0.0,97781.66,34.22,3.48,29.72,-7.02,0.18,0.99,0.26,6
50861.0,299.32,49.242333,0.0,97781.97,34.22,7.93,73.49,-6.35,0.18,0.99,-0.01,6
50877.0,299.35,49.242333,0.0,97781.12,34.22,10.25,53.89,-3.97,0.0,1.08,0.11,6
50892.0,299.4,49.242333,0.0,97780.73,34.22,2.56,54.75,-1.71,0.04,0.86,0.05,6
50907.0,299.29,49.242333,0.0,97780.2,34.22,6.23,52.19,1.83,0.08,0.99,0.09,6
50923.0,299.26,49.242333,0.0,97781.47,34.22,3.11,57.8,-1.83,0.11,0.98,0.03,6
50939.0,299.34,49.242333,0.0,97781.8,34.22,0.06,41.63,-2.08,0.18,0.99,0.01,6
50955.0,299.37,49.242333,0.0,97780.93,34.22,-3.42,20.81,-9.09,0.1,0.95,-0.03,6
50971.0,299.47,49.242333,0.0,97780.52,34.22,-3.6,26.06,-11.11,0.13,0.94,0.04,6
50987.0,299.48,49.242333,0.0,97779.41,34.22,-4.7,27.77,-8.36,0.02,0.99,0.03,6
51002.0,299.39,49.242333,0.0,97779.23,34.22,-4.58,37.05,-3.05,0.04,1.1,0.08,6
51018.0,299.38,49.242333,0.0,97780.28,34.22,-4.64,20.81,-1.4,0.15,1.01,-0.03,6
51034.0,299.5,49.242333,0.0,97780.43,34.22,-11.66,46.63,5.55,0.07,1.12,0.01,6
51049.0,299.49,49.242333,0.0,97778.98,34.22,-6.65,37.17,11.66,0.07,1.03,0.05,6
51064.0,299.52,49.242333,0.0,97779.19,34.22,-14.1,36.25,19.1,-0.0,1.06,-0.04,6
51080.0,299.45,49.242333,0.0,97778.78,34.22,-7.51,31.25,20.75,0.15,0.98,0.22,6
51096.0,299.41,49.242333,0.0,97779.63,34.22,-0.85,56.7,17.58,0.14,1.01,0.19,6
51111.0,299.47,49.242333,0.0,97780.06,34.22,3.91,54.75,12.33,0.2,0.97,0.12,6
51127.0,299.32,49.242333,0.0,97779.39,34.22,7.2,59.81,4.39,0.27,0.99,0.19,6
51143.0,299.33,49.242333,0.0,97781.12,34.22,14.34,40.83,-7.81,0.3,0.92,0.14,6
51158.0,299.44,49.242333,0.0,97780.96,34.22,15.38,63.17,-15.81,0.24,0.98,-0.02,6
51173.0,299.43,49.242333,0.0,97779.68,34.22,7.02,68.97,-11.41,0.02,1.24,-0.19,6
51189.0,299.47,49.242333,0.0,97779.81,34.22,-13.61,58.59,-2.87,-0.11,1.32,-0.18,6
51204.0,299.43,49.242333,0.0,97779.39,34.22,-32.59,76.72,13.43,0.0,1.18,0.07,6
51219.0,299.51,49.242333,0.0,97779.87,34.22,-29.97,-6.41,12.21,-0.03,1.11,-0.3,6
51235.0,299.52,49.242333,0.0,97778.86,34.22,-34.12,32.1,19.1,0.08,0.9,0.23,6
51251.0,299.5,49.242333,0.0,97778.82,34.22,-22.34,30.15,18.98,-0.01,0.9,-0.06,6
51267.0,299.62,49.242333,0.0,97779.02,34.22,-9.28,51.39,20.45,0.08,0.98,0.43,6
51282.0,299.62,49.242333,0.0,97777.64,34.22,15.5,-6.59,13.37,0.1,0.92,0.0,6
51297.0,299.7,49.242333,0.0,97777.63,34.22,30.03,39.67,4.15,0.23,0.84,0.15,6
51313.0,299.73,49.242333,0.0,97776.7,34.23,36.38,72.94,-3.6,0.08,1.06,-0.03,6
51329.0,299.64,49.242333,0.0,97776.38,34.23,39.31,12.82,-8.06,0.13,0.87,-0.03,6
51345.0,299.62,49.242333,0.0,97777.38,34.23,33.87,43.7,-6.59,0.1,0.89,-0.12,6
51361.0,299.65,49.242333,0.0,97777.6,34.23,30.46,56.82,-1.83,-0.04,0.9,0.03,6
51376.0,299.68,49.242333,0.0,97777.24,34.23,30.09,26.79,1.16,0.07,0.8,-0.08,6
51392.0,299.67,49.242333,8.566667,97776.91,34.23,22.03,56.09,2.01,0.06,0.85,-0.14,6
51408.0,299.77,49.242333,8.566667,97777.05,34.23,19.04,35.71,1.59,0.06,1.05,0.1,6
51423.0,299.76,49.242333,8.566667,97775.84,34.23,18.43,11.05,0.12,-0.02,0.98,0.04,6
51439.0,299.79,49.242333,8.566667,97776.02,34.23,13.37,35.64,3.6,0.13,0.88,-0.16,6
51455.0,299.8,49.242333,8.566667,97775.69,34.24,-2.08,13.37,-6.53,0.22,0.99,-0.15,6
51471.0,299.78,49.242333,8.566667,97775.52,34.24,-11.29,71.23,-13.31,0.14,1.04,0.17,6
51487.0,299.67,49.242333,8.566667,97775.8,34.24,-5.43,-2.5,-21.79,0.04,0.76,-0.1,6
51502.0,299.76,49.242333,8.566667,97777.02,34.24,-13.24,61.71,-11.54,-0.1,0.79,-0.0,6
51517.0,299.75,49.242333,8.566667,97775.96,34.24,-28.44,27.95,-14.65,0.05,0.75,-0.3,6
51533.0,299.8,49.242333,8.566667,97776.07,34.24,-31.68,2.38,-7.08,-0.02,0.69,-0.12,6
51549.0,299.73,49.242333,8.566667,97775.54,34.24,-39.79,-8.67,-10.93,-0.01,0.72,0.04,6
51564.0,299.75,49.242333,8.566667,97776.35,34.23,-36.13,32.9,-5.8,-0.04,0.78,-0.07,6
51580.0,299.84,49.242333,8.566667,97776.16,34.23,-24.35,-2.69,-7.57,-0.02,0.84,0.18,6
51596.0,299.74,49.242333,8.566667,97775.06,34.23,-15.14,19.17,-7.14,-0.2,0.91,0.09,6
51612.0,299.65,49.242333,8.566667,97776.23,34.23,-0.43,37.78,-6.65,0.15,0.9,0.1,6
51627.0,299.66,49.242333,8.566667,97777.23,34.23,8.18,24.41,-9.95,-0.07,1.0,0.02,6
51643.0,299.67,49.242333,8.566667,97777.16,34.23,6.96,-16.85,-18.49,0.07,0.98,0.22,6
51659.0,299.7,49.242333,8.566667,97777.01,34.23,-2.2,49.44,-7.93,-0.06,1.12,0.06,6
51675.0,299.57,49.242333,8.566667,97776.65,34.23,-9.95,-9.09,-3.54,-0.15,1.26,-0.04,6
51690.0,299.46,49.242333,8.566667,97778.25,34.23,-22.58,4.52,0.67,0.02,1.26,0.11,6
51705.0,299.47,49.242333,8.566667,97779.48,34.23,-24.78,14.28,6.47,-0.06,1.09,0.17,6
51721.0,299.38,49.242333,8.566667,97779.39,34.23,-27.83,22.03,5.68,-0.01,1.1,0.33,6
51736.0,299.35,49.242333,8.566667,97780.48,34.23,-28.08,13.31,3.42,0.03,1.04,0.27,6
51751.0,299.31,49.242333,8.566667,97780.73,34.23,-37.11,16.17,2.62,-0.11,1.17,0.05,6
51767.0,299.24,49.242333,8.566667,97781.23,34.23,-47.73,16.36,-0.49,0.02,0.99,0.22,6
51783.0,299.27,49.242333,8.566667,97782.08,34.23,-36.99,-12.94,-0.31,0.06,0.95,0.35,6
51798.0,299.25,49.242333,8.566667,97781.77,34.24,-13.61,-8.73,-11.35,0.12,0.86,0.28,6
51814.0,299.18,49.242333,16.556333,97781.93,34.23,3.23,29.6,-8.18,0.04,1.14,0.4,6
51830.0,299.11,49.242333,16.556333,97782.73,34.23,20.02,41.08,0.37,-0.01,1.08,0.25,6
51845.0,299.1,49.242333,16.556333,97783.62,34.23,33.26,16.66,2.81,-0.06,1.07,0.34,6
51860.0,298.98,49.242333,16.556333,97783.73,34.23,10.86,19.59,11.6,0.01,1.14,0.19,6
51875.0,298.93,49.242333,16.556333,97785.03,34.23,-24.96,21.24,7.2,0.05,0.98,0.09,6
51891.0,298.88,49.242333,16.556333,97785.71,34.23,-32.78,-20.69,-1.89,0.06,0.91,0.43,6
51906.0,298.93,49.242333,16.556333,97786.24,34.23,-7.51,-35.4,-13.24,0.06,1.16,0.26,6
51922.0,298.87,49.242333,16.556333,97785.62,34.23,-2.5,-8.79,-12.39,-0.05,0.81,0.42,6
51938.0,298.88,49.242333,16.556333,97786.36,34.23,-7.81,21.67,-13.85,0.09,1.21,0.21,6
51954.0,298.8,49.242333,16.556333,97786.2,34.23,-11.41,25.21,-34.79,0.01,1.02,0.1,6
51969.0,298.86,49.242333,16.556333,97787.18,34.23,-29.17,-27.95,-44.13,-0.09,1.2,0.26,6
51984.0,298.73,49.242333,16.556333,97786.52,34.23,-29.05,-7.51,-44.31,-0.24,0.85,0.2,6
52000.0,298.8,49.242333,16.556333,97787.98,34.23,-47.97,8.42,-27.89,-0.28,0.64,0.17,6
52016.0,298.8,49.242333,16.556333,97787.16,34.23,-41.2,6.47,-18.62,-0.26,0.83,0.41,6
52032.0,298.72,49.242333,16.556333,97787.17,34.23,-38.57,31.49,-11.72,-0.31,0.76,0.44,6
52047.0,298.71,49.242333,16.556333,97788.1,34.23,-16.6,10.8,-14.77,-0.51,1.13,0.43,6
52062.0,298.69,49.242333,16.556333,97788.29,34.23,-30.82,6.29,-18.37,-0.08,0.87,0.33,6
