Time [ms],Altitude [m],Latitude [°],Longitude [°],NumSatellites[x],HDOP[x],valid[x],Pressure[hPa],Temp[°C],Battery[V],gX[°],gY[°],gZ[°],acX[ms^2],acY[ms^2],acZ[ms^2],State[x]
750802,373.77,49.796581,16.692041,0,0,0,96913.03,31.25,8.29,,,,,,,1
751367,373.85,49.796581,16.692041,0,0,0,96913.03,31.25,8.27,,,,,,,1
752222,374.05,49.796581,16.692041,0,0,0,96913.03,31.25,8.27,,,,,,,1
753255,373.97,49.796581,16.692041,0,0,0,96913.03,31.25,8.27,,,,,,,1
754338,374.12,49.796581,16.692041,0,0,0,96913.03,31.25,8.27,,,,,,,1
755463,374.12,49.796581,16.692041,0,0,0,96913.03,31.25,8.27,,,,,,,1
755874,374.12,49.796581,16.692041,0,0,0,96912.41,31.33,8.27,,,,,,,1
755983,374.12,49.796585,16.692313,0,0,0,96912.41,31.33,8.27,,,,,,,1
756390,374.16,49.796585,16.692313,0,0,0,96912.41,31.33,8.28,,,,,,,1
757308,373.98,49.796585,16.692313,0,0,0,96912.41,31.33,8.28,,,,,,,1
758228,374.07,49.796585,16.692313,0,0,0,96912.41,31.33,8.28,,,,,,,1
759362,374.12,49.796585,16.692313,0,0,0,96912.41,31.33,8.28,,,,,,,1
760396,373.90,49.796585,16.692313,0,0,0,96912.41,31.33,8.28,,,,,,,1
760992,373.90,49.796585,16.692313,0,0,0,96912.41,31.33,8.28,,,,,,,1
761298,374.02,49.796585,16.692313,0,0,0,96912.41,31.33,8.28,,,,,,,1
762436,374.24,49.796585,16.692313,0,0,0,96912.41,31.33,8.28,,,,,,,1
763451,374.29,49.796585,16.692313,0,0,0,96912.41,31.33,8.28,,,,,,,1
764474,374.36,49.796585,16.692313,0,0,0,96912.41,31.33,8.28,,,,,,,1
765238,374.26,49.796585,16.692313,0,0,0,96912.41,31.33,8.28,,,,,,,1
765875,374.26,49.796585,16.692313,0,0,0,96907.66,31.40,8.28,,,,,,,1
766005,374.26,49.796585,16.692313,0,0,0,96907.66,31.40,8.28,,,,,,,1
766420,374.44,49.796585,16.692313,0,0,0,96907.66,31.40,8.27,,,,,,,1
767527,374.62,49.796585,16.692313,0,0,0,96907.66,31.40,8.27,,,,,,,1
768468,374.15,49.796585,16.692313,0,0,0,96907.66,31.40,8.27,,,,,,,1
769390,374.51,49.796585,16.692313,0,0,0,96907.66,31.40,8.27,,,,,,,1
770242,374.41,49.796585,16.692313,0,0,0,96907.66,31.40,8.27,,,,,,,1
770868,374.41,49.796585,16.692313,0,0,0,96907.66,31.40,8.27,,,,,,,1
771438,374.32,49.796585,16.692313,0,0,0,96907.66,31.40,8.28,,,,,,,1
772261,374.13,49.796585,16.692313,0,0,0,96907.66,31.40,8.28,,,,,,,1
773384,374.28,49.796585,16.692313,0,0,0,96907.66,31.40,8.28,,,,,,,1
774305,374.29,49.796585,16.692313,0,0,0,96907.66,31.40,8.28,,,,,,,1
775330,374.08,49.796585,16.692313,0,0,0,96907.66,31.40,8.28,,,,,,,1
775695,374.08,49.796585,16.692313,0,0,0,96910.83,31.48,8.28,,,,,,,1
776049,374.08,49.796550,16.692025,0,0,0,96910.83,31.48,8.28,,,,,,,1
776349,374.14,49.796550,16.692025,0,0,0,96910.83,31.48,8.28,,,,,,,1
777380,374.23,49.796550,16.692025,0,0,0,96910.83,31.48,8.28,,,,,,,1
778607,374.16,49.796550,16.692025,0,0,0,96910.83,31.48,8.28,,,,,,,1
779426,374.20,49.796550,16.692025,0,0,0,96910.83,31.48,8.28,,,,,,,1
780451,374.31,49.796550,16.692025,0,0,0,96910.83,31.48,8.28,,,,,,,1
780878,374.31,49.796550,16.692025,0,0,0,96910.83,31.48,8.28,,,,,,,1
781372,374.11,49.796550,16.692025,0,0,0,96910.83,31.48,8.28,,,,,,,1
782409,374.19,49.796550,16.692025,0,0,0,96910.83,31.48,8.28,,,,,,,1
783316,374.07,49.796550,16.692025,0,0,0,96910.83,31.48,8.28,,,,,,,1
784346,374.14,49.796550,16.692025,0,0,0,96910.83,31.48,8.28,,,,,,,1
785362,374.33,49.796550,16.692025,0,0,0,96910.83,31.48,8.28,,,,,,,1
785975,374.33,49.796550,16.692025,0,0,0,96908.97,31.55,8.28,,,,,,,1
786124,374.33,49.796550,16.692025,0,0,0,96908.97,31.55,8.28,,,,,,,1
786238,374.33,49.796550,16.692025,0,0,0,96908.97,31.55,8.28,,,,,,,1
787413,374.04,49.796550,16.692025,0,0,0,96908.97,31.55,8.28,,,,,,,1
788437,374.28,49.796550,16.692025,0,0,0,96908.97,31.55,8.28,,,,,,,1
789459,374.28,49.796550,16.692025,0,0,0,96908.97,31.55,8.28,,,,,,,1
790280,374.11,49.796550,16.692025,0,0,0,96908.97,31.55,8.28,,,,,,,1
790803,374.11,49.796550,16.692025,0,0,0,96908.97,31.55,8.28,,,,,,,1
791411,373.55,49.796550,16.692025,0,0,0,96908.97,31.55,8.29,,,,,,,1
792531,373.89,49.796550,16.692025,0,0,0,96908.97,31.55,8.29,,,,,,,1
793244,374.02,49.796550,16.692025,0,0,0,96908.97,31.55,8.29,,,,,,,1
794243,373.86,49.796550,16.692025,0,0,0,96908.97,31.55,8.29,,,,,,,1
795400,373.96,49.796550,16.692025,0,0,0,96908.97,31.55,8.29,,,,,,,1
795886,373.96,49.796550,16.692025,0,0,0,96915.33,31.61,8.29,,,,,,,1
796008,373.96,49.796525,16.691803,0,0,0,96915.33,31.61,8.29,,,,,,,1
796424,373.62,49.796525,16.691803,0,0,0,96915.33,31.61,8.28,,,,,,,1
797344,373.92,49.796525,16.691803,0,0,0,96915.33,31.61,8.28,,,,,,,1
798472,374.06,49.796525,16.691803,0,0,0,96915.33,31.61,8.28,,,,,,,1
799292,374.10,49.796525,16.691803,0,0,0,96915.33,31.61,8.28,,,,,,,1
800312,373.92,49.796525,16.691803,0,0,0,96915.33,31.61,8.28,,,,,,,1
800828,373.92,49.796525,16.691803,0,0,0,96915.33,31.61,8.28,,,,,,,1
801338,374.07,49.796525,16.691803,0,0,0,96915.33,31.61,8.28,,,,,,,1
802364,373.95,49.796525,16.691803,0,0,0,96915.33,31.61,8.28,,,,,,,1
803387,373.88,49.796525,16.691803,0,0,0,96915.33,31.61,8.28,,,,,,,1
804411,373.65,49.796525,16.691803,0,0,0,96915.33,31.61,8.28,,,,,,,1
805439,374.21,49.796525,16.691803,0,0,0,96915.33,31.61,8.28,,,,,,,1
805739,374.21,49.796525,16.691803,0,0,0,96907.01,31.67,8.28,,,,,,,1
808303,374.21,49.796525,16.691803,0,0,0,96907.01,31.67,8.28,,,,,,,1
808917,374.32,49.796525,16.691803,0,0,0,96907.01,31.67,8.28,,,,,,,1
809045,374.39,49.796525,16.691803,0,0,0,96907.01,31.67,8.28,,,,,,,1
809322,373.12,49.796525,16.691803,0,0,0,96907.01,31.67,8.28,,,,,,,1
809527,374.77,49.796525,16.691803,0,0,0,96907.01,31.67,8.28,,,,,,,1
810283,374.39,49.796525,16.691803,0,0,0,96907.01,31.67,8.28,,,,,,,1
810938,374.39,49.796650,16.693360,9,9,1,96907.01,31.67,8.28,,,,,,,1
811633,374.41,49.796650,16.693360,9,9,1,96907.01,31.67,8.27,,,,,,,1
812519,373.88,49.796650,16.693360,9,9,1,96907.01,31.67,8.27,,,,,,,1
813320,374.28,49.796650,16.693360,9,9,1,96907.01,31.67,8.27,,,,,,,1
814448,374.77,49.796650,16.693360,9,9,1,96907.01,31.67,8.27,,,,,,,1
815483,374.73,49.796650,16.693360,9,9,1,96907.01,31.67,8.27,,,,,,,1
815880,374.73,49.796650,16.693360,9,9,1,96907.55,31.72,8.27,,,,,,,1
816005,374.73,49.796550,16.693356,9,9,1,96907.55,31.72,8.27,,,,,,,1
816392,374.57,49.796550,16.693356,9,9,1,96907.55,31.72,8.27,,,,,,,1
817526,374.64,49.796550,16.693356,9,9,1,96907.55,31.72,8.27,,,,,,,1
818543,374.35,49.796550,16.693356,9,9,1,96907.55,31.72,8.27,,,,,,,1
819567,374.13,49.796550,16.693356,9,9,1,96907.55,31.72,8.27,,,,,,,1
820385,374.19,49.796550,16.693356,9,9,1,96907.55,31.72,8.27,,,,,,,1
822804,374.19,49.796590,16.693488,10,9,1,96907.55,31.72,8.27,,,,,,,1
823036,374.41,49.796590,16.693488,10,9,1,96907.55,31.72,8.28,,,,,,,1
823352,374.21,49.796590,16.693488,10,9,1,96907.55,31.72,8.28,,,,,,,1
823484,374.16,49.796590,16.693488,10,9,1,96907.55,31.72,8.28,,,,,,,1
824276,374.22,49.796590,16.693488,10,9,1,96907.55,31.72,8.28,,,,,,,1
825312,374.33,49.796590,16.693488,10,9,1,96907.55,31.72,8.28,,,,,,,1
825704,374.33,49.796590,16.693488,10,9,1,96908.95,31.77,8.28,,,,,,,1
826014,374.33,49.796628,16.693571,10,9,1,96908.95,31.77,8.28,,,,,,,1
826262,374.55,49.796628,16.693571,10,9,1,96908.95,31.77,8.28,,,,,,,1
827266,374.33,49.796628,16.693571,10,9,1,96908.95,31.77,8.28,,,,,,,1
828368,374.44,49.796628,16.693571,10,9,1,96908.95,31.77,8.28,,,,,,,1
829401,374.27,49.796628,16.693571,10,9,1,96908.95,31.77,8.28,,,,,,,1
830419,374.14,49.796628,16.693571,10,9,1,96908.95,31.77,8.28,,,,,,,1
831035,374.14,49.796656,16.693693,10,9,1,96908.95,31.77,8.28,,,,,,,1
831544,374.20,49.796656,16.693693,10,9,1,96908.95,31.77,8.27,,,,,,,1
832469,374.00,49.796656,16.693693,10,9,1,96908.95,31.77,8.27,,,,,,,1
833494,373.77,49.796656,16.693693,10,9,1,96908.95,31.77,8.27,,,,,,,1
834517,374.01,49.796656,16.693693,10,9,1,96908.95,31.77,8.27,,,,,,,1
835337,373.87,49.796656,16.693693,10,9,1,96908.95,31.77,8.27,,,,,,,1
835751,373.87,49.796656,16.693693,10,9,1,96913.16,31.86,8.27,,,,,,,1
836048,373.87,49.796673,16.693818,10,9,1,96913.16,31.86,8.27,,,,,,,1
836356,373.97,49.796673,16.693818,10,9,1,96913.16,31.86,8.26,,,,,,,1
837281,373.77,49.796673,16.693818,10,9,1,96913.16,31.86,8.26,,,,,,,1
838612,373.91,49.796673,16.693818,10,9,1,96913.16,31.86,8.26,,,,,,,1
839433,374.33,49.796673,16.693818,10,9,1,96913.16,31.86,8.26,,,,,,,1
840456,374.13,49.796673,16.693818,10,9,1,96913.16,31.86,8.26,,,,,,,1
840870,374.13,49.796678,16.693910,10,9,1,96913.16,31.86,8.26,,,,,,,1
841377,374.02,49.796678,16.693910,10,9,1,96913.16,31.86,8.26,,,,,,,1
842409,374.31,49.796678,16.693910,10,9,1,96913.16,31.86,8.26,,,,,,,1
843265,374.06,49.796678,16.693910,10,9,1,96913.16,31.86,8.26,,,,,,,1
844352,374.45,49.796678,16.693910,10,9,1,96913.16,31.86,8.26,,,,,,,1
845378,374.66,49.796678,16.693910,10,9,1,96913.16,31.86,8.26,,,,,,,1
845792,374.66,49.796678,16.693910,10,9,1,96904.91,31.93,8.26,,,,,,,1
845985,374.66,49.796696,16.694025,10,9,1,96904.91,31.93,8.26,,,,,,,1
846600,374.66,49.796696,16.694025,10,9,1,96904.91,31.93,8.28,,,,,,,1
847341,374.54,49.796696,16.694025,10,9,1,96904.91,31.93,8.28,,,,,,,1
848454,374.16,49.796696,16.694025,10,9,1,96904.91,31.93,8.28,,,,,,,1
849468,373.96,49.796696,16.694025,10,9,1,96904.91,31.93,8.28,,,,,,,1
850288,373.64,49.796696,16.694025,10,9,1,96904.91,31.93,8.28,,,,,,,1
850915,373.64,49.796711,16.694123,10,9,1,96904.91,31.93,8.28,,,,,,,1
851305,373.95,49.796711,16.694123,10,9,1,96904.91,31.93,8.26,,,,,,,1
852539,373.99,49.796711,16.694123,10,9,1,96904.91,31.93,8.26,,,,,,,1
853357,374.10,49.796711,16.694123,10,9,1,96904.91,31.93,8.26,,,,,,,1
854382,373.62,49.796711,16.694123,10,9,1,96904.91,31.93,8.26,,,,,,,1
855288,373.49,49.796711,16.694123,10,9,1,96904.91,31.93,8.26,,,,,,,1
855927,373.49,49.796711,16.694123,10,9,1,96915.53,32.01,8.26,,,,,,,1
856064,373.49,49.796731,16.694211,10,9,1,96915.53,32.01,8.26,,,,,,,1
856283,373.66,49.796731,16.694211,10,9,1,96915.53,32.01,8.25,,,,,,,1
857409,373.95,49.796731,16.694211,10,9,1,96915.53,32.01,8.25,,,,,,,1
858497,373.58,49.796731,16.694211,10,9,1,96915.53,32.01,8.25,,,,,,,1
859504,373.77,49.796731,16.694211,10,9,1,96915.53,32.01,8.25,,,,,,,1
860527,373.59,49.796731,16.694211,10,9,1,96915.53,32.01,8.25,,,,,,,1
861140,373.59,49.796750,16.694301,10,9,1,96915.53,32.01,8.25,,,,,,,1
861347,373.67,49.796750,16.694301,10,9,1,96915.53,32.01,8.25,,,,,,,1
862370,373.63,49.796750,16.694301,10,9,1,96915.53,32.01,8.25,,,,,,,1
863394,373.60,49.796750,16.694301,10,9,1,96915.53,32.01,8.25,,,,,,,1
864419,373.92,49.796750,16.694301,10,9,1,96915.53,32.01,8.25,,,,,,,1
865508,374.01,49.796750,16.694301,10,9,1,96915.53,32.01,8.25,,,,,,,1
865744,374.01,49.796750,16.694301,10,9,1,96911.96,32.08,8.25,,,,,,,1
866023,374.01,49.796793,16.694373,10,9,1,96911.96,32.08,8.25,,,,,,,1
866467,374.00,49.796793,16.694373,10,9,1,96911.96,32.08,8.24,,,,,,,1
867487,373.73,49.796793,16.694373,10,9,1,96911.96,32.08,8.24,,,,,,,1
868408,373.62,49.796793,16.694373,10,9,1,96911.96,32.08,8.24,,,,,,,1
869333,373.56,49.796793,16.694373,10,9,1,96911.96,32.08,8.24,,,,,,,1
870560,373.25,49.796793,16.694373,10,9,1,96911.96,32.08,8.24,,,,,,,1
870972,373.25,49.796856,16.694433,10,9,1,96911.96,32.08,8.24,,,,,,,1
871483,373.11,49.796856,16.694433,10,9,1,96911.96,32.08,8.25,,,,,,,1
872405,373.30,49.796856,16.694433,10,9,1,96911.96,32.08,8.25,,,,,,,1
873428,373.38,49.796856,16.694433,10,9,1,96911.96,32.08,8.25,,,,,,,1
874456,373.60,49.796856,16.694433,10,9,1,96911.96,32.08,8.25,,,,,,,1
875477,374.03,49.796856,16.694433,10,9,1,96911.96,32.08,8.25,,,,,,,1
875886,374.03,49.796856,16.694433,10,9,1,96911.26,32.15,8.25,,,,,,,1
876024,374.03,49.796900,16.694480,10,9,1,96911.26,32.15,8.25,,,,,,,1
876401,374.02,49.796900,16.694480,10,9,1,96911.26,32.15,8.25,,,,,,,1
877364,374.37,49.796900,16.694480,10,9,1,96911.26,32.15,8.25,,,,,,,1
878345,374.40,49.796900,16.694480,10,9,1,96911.26,32.15,8.25,,,,,,,1
879574,373.95,49.796900,16.694480,10,9,1,96911.26,32.15,8.25,,,,,,,1
880393,374.10,49.796900,16.694480,10,9,1,96911.26,32.15,8.25,,,,,,,1
881005,374.10,49.796966,16.694473,10,10,1,96911.26,32.15,8.25,,,,,,,1
881310,374.06,49.796966,16.694473,10,10,1,96911.26,32.15,8.25,,,,,,,1
882441,374.02,49.796966,16.694473,10,10,1,96911.26,32.15,8.25,,,,,,,1
883465,374.18,49.796966,16.694473,10,10,1,96911.26,32.15,8.25,,,,,,,1
884364,374.08,49.796966,16.694473,10,10,1,96911.26,32.15,8.25,,,,,,,1
885514,374.08,49.796966,16.694473,10,10,1,96911.26,32.15,8.25,,,,,,,1
885816,374.08,49.796966,16.694473,10,10,1,96910.48,32.22,8.25,,,,,,,1
885976,374.08,49.797056,16.694530,10,9,1,96910.48,32.22,8.25,,,,,,,1
886435,374.17,49.797056,16.694530,10,9,1,96910.48,32.22,8.24,,,,,,,1
887562,373.91,49.797056,16.694530,10,9,1,96910.48,32.22,8.24,,,,,,,1
888380,373.80,49.797056,16.694530,10,9,1,96910.48,32.22,8.24,,,,,,,1
889403,374.04,49.797056,16.694530,10,9,1,96910.48,32.22,8.24,,,,,,,1
890427,373.80,49.797056,16.694530,10,9,1,96910.48,32.22,8.24,,,,,,,1
891044,373.80,49.797130,16.694541,10,10,1,96910.48,32.22,8.24,,,,,,,1
891451,373.78,49.797130,16.694541,10,10,1,96910.48,32.22,8.24,,,,,,,1
893303,373.81,49.797130,16.694541,10,10,1,96910.48,32.22,8.24,,,,,,,1
893446,373.97,49.797130,16.694541,10,10,1,96910.48,32.22,8.24,,,,,,,1
894524,374.13,49.797130,16.694541,10,10,1,96910.48,32.22,8.24,,,,,,,1
895397,374.12,49.797130,16.694541,10,10,1,96910.48,32.22,8.24,,,,,,,1
895697,374.12,49.797130,16.694541,10,10,1,96914.56,32.26,8.24,,,,,,,1
896060,374.12,49.797208,16.694501,10,10,1,96914.56,32.26,8.24,,,,,,,1
896470,374.17,49.797208,16.694501,10,10,1,96914.56,32.26,8.22,,,,,,,1
897599,374.47,49.797208,16.694501,10,10,1,96914.56,32.26,8.22,,,,,,,1
898619,374.39,49.797208,16.694501,10,10,1,96914.56,32.26,8.22,,,,,,,1
899446,374.17,49.797208,16.694501,10,10,1,96914.56,32.26,8.22,,,,,,,1
900306,374.04,49.797208,16.694501,10,10,1,96914.56,32.26,8.22,,,,,,,1
900872,374.04,49.797273,16.694516,10,10,1,96914.56,32.26,8.22,,,,,,,1
901486,374.31,49.797273,16.694516,10,10,1,96914.56,32.26,8.23,,,,,,,1
902510,374.47,49.797273,16.694516,10,10,1,96914.56,32.26,8.23,,,,,,,1
903537,374.27,49.797273,16.694516,10,10,1,96914.56,32.26,8.23,,,,,,,1
904349,374.33,49.797273,16.694516,10,10,1,96914.56,32.26,8.23,,,,,,,1
905375,374.27,49.797273,16.694516,10,10,1,96914.56,32.26,8.23,,,,,,,1
905785,374.27,49.797273,16.694516,10,10,1,96906.62,32.32,8.23,,,,,,,1
905978,374.27,49.797348,16.694545,10,10,1,96906.62,32.32,8.23,,,,,,,1
906607,374.13,49.797348,16.694545,10,10,1,96906.62,32.32,8.22,,,,,,,1
907424,374.02,49.797348,16.694545,10,10,1,96906.62,32.32,8.22,,,,,,,1
908658,373.95,49.797348,16.694545,10,10,1,96906.62,32.32,8.22,,,,,,,1
909476,373.88,49.797348,16.694545,10,10,1,96906.62,32.32,8.22,,,,,,,1
910385,374.38,49.797348,16.694545,10,10,1,96906.62,32.32,8.22,,,,,,,1
910907,374.38,49.797438,16.694563,10,10,1,96906.62,32.32,8.22,,,,,,,1
911422,374.45,49.797438,16.694563,10,10,1,96906.62,32.32,8.22,,,,,,,1
912340,374.57,49.797438,16.694563,10,10,1,96906.62,32.32,8.22,,,,,,,1
913306,374.56,49.797438,16.694563,10,10,1,96906.62,32.32,8.22,,,,,,,1
914389,374.39,49.797438,16.694563,10,10,1,96906.62,32.32,8.22,,,,,,,1
915413,374.29,49.797438,16.694563,10,10,1,96906.62,32.32,8.22,,,,,,,1
915729,374.29,49.797438,16.694563,10,10,1,96907.66,32.36,8.22,,,,,,,1
915982,374.29,49.797523,16.694571,10,10,1,96907.66,32.36,8.22,,,,,,,1
916444,374.34,49.797523,16.694571,10,10,1,96907.66,32.36,8.24,,,,,,,1
917468,374.26,49.797523,16.694571,10,10,1,96907.66,32.36,8.24,,,,,,,1
918498,374.12,49.797523,16.694571,10,10,1,96907.66,32.36,8.24,,,,,,,1
919509,374.27,49.797523,16.694571,10,10,1,96907.66,32.36,8.24,,,,,,,1
920567,374.32,49.797523,16.694571,10,10,1,96907.66,32.36,8.24,,,,,,,1
921147,374.32,49.797605,16.694583,10,10,1,96907.66,32.36,8.24,,,,,,,1
921452,374.22,49.797605,16.694583,10,10,1,96907.66,32.36,8.23,,,,,,,1
922553,374.19,49.797605,16.694583,10,10,1,96907.66,32.36,8.23,,,,,,,1
923606,374.30,49.797605,16.694583,10,10,1,96907.66,32.36,8.23,,,,,,,1
924628,374.25,49.797605,16.694583,10,10,1,96907.66,32.36,8.23,,,,,,,1
925448,374.70,49.797605,16.694583,10,10,1,96907.66,32.36,8.23,,,,,,,1
925753,374.70,49.797605,16.694583,10,10,1,96904.26,32.41,8.23,,,,,,,1
926166,374.70,49.797696,16.694573,10,10,1,96904.26,32.41,8.23,,,,,,,1
926369,374.71,49.797696,16.694573,10,10,1,96904.26,32.41,8.23,,,,,,,1
927497,374.43,49.797696,16.694573,10,10,1,96904.26,32.41,8.23,,,,,,,1
928533,374.84,49.797696,16.694573,10,10,1,96904.26,32.41,8.23,,,,,,,1
929344,374.68,49.797696,16.694573,10,10,1,96904.26,32.41,8.23,,,,,,,1
930568,374.91,49.797696,16.694573,10,10,1,96904.26,32.41,8.23,,,,,,,1
931032,374.91,49.797753,16.694576,10,10,1,96904.26,32.41,8.23,,,,,,,1
931388,374.55,49.797753,16.694576,10,10,1,96904.26,32.41,8.24,,,,,,,1
932414,374.58,49.797753,16.694576,10,10,1,96904.26,32.41,8.24,,,,,,,1
933643,374.72,49.797753,16.694576,10,10,1,96904.26,32.41,8.24,,,,,,,1
934457,375.25,49.797753,16.694576,10,10,1,96904.26,32.41,8.24,,,,,,,1
935483,375.45,49.797753,16.694576,10,10,1,96904.26,32.41,8.24,,,,,,,1
935786,375.45,49.797753,16.694576,10,10,1,96894.33,32.44,8.24,,,,,,,1
935954,375.45,49.797791,16.694550,10,10,1,96894.33,32.44,8.24,,,,,,,1
936298,375.55,49.797791,16.694550,10,10,1,96894.33,32.44,8.22,,,,,,,1
937327,375.19,49.797791,16.694550,10,10,1,96894.33,32.44,8.22,,,,,,,1
938555,375.45,49.797791,16.694550,10,10,1,96894.33,32.44,8.22,,,,,,,1
939374,375.56,49.797791,16.694550,10,10,1,96894.33,32.44,8.22,,,,,,,1
940406,375.63,49.797791,16.694550,10,10,1,96894.33,32.44,8.22,,,,,,,1
941014,375.63,49.797861,16.694560,10,10,1,96894.33,32.44,8.22,,,,,,,1
941535,375.57,49.797861,16.694560,10,10,1,96894.33,32.44,8.22,,,,,,,1
942447,375.63,49.797861,16.694560,10,10,1,96894.33,32.44,8.22,,,,,,,1
943470,376.00,49.797861,16.694560,10,10,1,96894.33,32.44,8.22,,,,,,,1
944494,375.66,49.797861,16.694560,10,10,1,96894.33,32.44,8.22,,,,,,,1
945303,375.77,49.797861,16.694560,10,10,1,96894.33,32.44,8.22,,,,,,,1
945928,375.77,49.797861,16.694560,10,10,1,96895.01,32.46,8.22,,,,,,,1
946132,375.77,49.797936,16.694586,10,10,1,96895.01,32.46,8.22,,,,,,,1
946322,375.88,49.797936,16.694586,10,10,1,96895.01,32.46,8.22,,,,,,,1
947573,375.76,49.797936,16.694586,10,10,1,96895.01,32.46,8.22,,,,,,,1
948384,375.86,49.797936,16.694586,10,10,1,96895.01,32.46,8.22,,,,,,,1
949617,375.71,49.797936,16.694586,10,10,1,96895.01,32.46,8.22,,,,,,,1
950537,376.13,49.797936,16.694586,10,10,1,96895.01,32.46,8.22,,,,,,,1
950947,376.13,49.797996,16.694603,10,10,1,96895.01,32.46,8.22,,,,,,,1
951458,376.12,49.797996,16.694603,10,10,1,96895.01,32.46,8.22,,,,,,,1
952482,375.96,49.797996,16.694603,10,10,1,96895.01,32.46,8.22,,,,,,,1
953507,376.09,49.797996,16.694603,10,10,1,96895.01,32.46,8.22,,,,,,,1
954530,375.79,49.797996,16.694603,10,10,1,96895.01,32.46,8.22,,,,,,,1
955507,375.84,49.797996,16.694603,10,10,1,96895.01,32.46,8.22,,,,,,,1
955703,375.84,49.797996,16.694603,10,10,1,96890.79,32.49,8.22,,,,,,,1
955998,375.84,49.798100,16.694595,10,10,1,96890.79,32.49,8.22,,,,,,,1
956329,375.97,49.798100,16.694595,10,10,1,96890.79,32.49,8.22,,,,,,,1
957602,376.01,49.798100,16.694595,10,10,1,96890.79,32.49,8.22,,,,,,,1
958422,376.07,49.798100,16.694595,10,10,1,96890.79,32.49,8.22,,,,,,,1
959445,376.10,49.798100,16.694595,10,10,1,96890.79,32.49,8.22,,,,,,,1
960363,376.01,49.798100,16.694595,10,10,1,96890.79,32.49,8.22,,,,,,,1
961084,376.01,49.798148,16.694603,10,9,1,96890.79,32.49,8.22,,,,,,,1
961529,376.13,49.798148,16.694603,10,9,1,96890.79,32.49,8.22,,,,,,,1
962518,376.04,49.798148,16.694603,10,9,1,96890.79,32.49,8.22,,,,,,,1
963544,375.82,49.798148,16.694603,10,9,1,96890.79,32.49,8.22,,,,,,,1
964358,376.14,49.798148,16.694603,10,9,1,96890.79,32.49,8.22,,,,,,,1
965385,375.93,49.798148,16.694603,10,9,1,96890.79,32.49,8.22,,,,,,,1
965794,375.93,49.798148,16.694603,10,9,1,96889.84,32.53,8.22,,,,,,,1
966612,375.93,49.798185,16.694611,10,10,1,96889.84,32.53,8.22,,,,,,,1
966742,375.96,49.798185,16.694611,10,10,1,96889.84,32.53,8.22,,,,,,,1
967432,376.27,49.798185,16.694611,10,10,1,96889.84,32.53,8.22,,,,,,,1
968350,376.14,49.798185,16.694611,10,10,1,96889.84,32.53,8.22,,,,,,,1
969479,376.42,49.798185,16.694611,10,10,1,96889.84,32.53,8.22,,,,,,,1
970504,376.14,49.798185,16.694611,10,10,1,96889.84,32.53,8.22,,,,,,,1
970914,376.14,49.798241,16.694620,10,10,1,96889.84,32.53,8.22,,,,,,,1
971429,375.95,49.798241,16.694620,10,10,1,96889.84,32.53,8.22,,,,,,,1
972553,376.06,49.798241,16.694620,10,10,1,96889.84,32.53,8.22,,,,,,,1
973577,375.92,49.798241,16.694620,10,10,1,96889.84,32.53,8.22,,,,,,,1
974395,375.91,49.798241,16.694620,10,10,1,96889.84,32.53,8.22,,,,,,,1
975436,375.88,49.798241,16.694620,10,10,1,96889.84,32.53,8.22,,,,,,,1
975932,375.88,49.798241,16.694620,10,10,1,96887.22,32.54,8.22,,,,,,,1
976043,375.88,49.798308,16.694630,10,9,1,96887.22,32.54,8.22,,,,,,,1
976339,376.05,49.798308,16.694630,10,9,1,96887.22,32.54,8.22,,,,,,,1
977469,376.15,49.798308,16.694630,10,9,1,96887.22,32.54,8.22,,,,,,,1
978389,376.20,49.798308,16.694630,10,9,1,96887.22,32.54,8.22,,,,,,,1
979516,376.10,49.798308,16.694630,10,9,1,96887.22,32.54,8.22,,,,,,,1
980542,376.02,49.798308,16.694630,10,9,1,96887.22,32.54,8.22,,,,,,,1
980852,376.02,49.798340,16.694631,10,10,1,96887.22,32.54,8.22,,,,,,,1
981461,376.09,49.798340,16.694631,10,10,1,96887.22,32.54,8.22,,,,,,,1
982485,375.91,49.798340,16.694631,10,10,1,96887.22,32.54,8.22,,,,,,,1
983508,376.04,49.798340,16.694631,10,10,1,96887.22,32.54,8.22,,,,,,,1
984430,376.11,49.798340,16.694631,10,10,1,96887.22,32.54,8.22,,,,,,,1
985507,376.12,49.798340,16.694631,10,10,1,96887.22,32.54,8.22,,,,,,,1
985758,376.12,49.798340,16.694631,10,10,1,96885.05,32.54,8.22,,,,,,,1
986172,376.12,49.798408,16.694631,10,10,1,96885.05,32.54,8.22,,,,,,,1
986374,376.05,49.798408,16.694631,10,10,1,96885.05,32.54,8.22,,,,,,,1
987398,375.94,49.798408,16.694631,10,10,1,96885.05,32.54,8.22,,,,,,,1
988422,375.97,49.798408,16.694631,10,10,1,96885.05,32.54,8.22,,,,,,,1
989348,376.07,49.798408,16.694631,10,10,1,96885.05,32.54,8.22,,,,,,,1
990326,376.30,49.798408,16.694631,10,10,1,96885.05,32.54,8.22,,,,,,,1
990984,376.30,49.798488,16.694623,10,10,1,96885.05,32.54,8.22,,,,,,,1
991324,376.34,49.798488,16.694623,10,10,1,96885.05,32.54,8.22,,,,,,,1
992421,376.37,49.798488,16.694623,10,10,1,96885.05,32.54,8.22,,,,,,,1
